text,user_id,external_id,timestamp
Можно ли узнать актуальную информацию по задержке рейса SU501?,user_6077,ext_530,2025-10-24T17:02:40Z
"Здравствуйте, когда ожидается вылет рейса SU394? Есть задержка.",user_5654,ext_531,2025-10-24T17:02:40Z
"Подскажите, положена ли компенсация при задержке рейса на 10 часов?",user_7804,ext_532,2025-10-24T17:02:40Z
Какова причина задержки рейса SU549 и когда планируется вылет?,user_5141,ext_533,2025-10-24T17:02:40Z
"Подскажите, положена ли компенсация при задержке рейса на 4 часов?",user_7418,ext_534,2025-10-24T17:02:40Z
Можно ли узнать актуальную информацию по задержке рейса SU243?,user_4950,ext_535,2025-10-24T17:02:40Z
"Подскажите, положена ли компенсация при задержке рейса на 1 часов?",user_6832,ext_536,2025-10-24T17:02:40Z
"Здравствуйте, когда ожидается вылет рейса SU113? Есть задержка.",user_3681,ext_537,2025-10-24T17:02:40Z
"Здравствуйте, когда ожидается вылет рейса SU612? Есть задержка.",user_7251,ext_538,2025-10-24T17:02:40Z
Можно ли узнать актуальную информацию по задержке рейса SU117?,user_2573,ext_539,2025-10-24T17:02:40Z
Какие права у пассажиров при задержке рейса более 9 часов?,user_3677,ext_540,2025-10-24T17:02:40Z
Какова причина задержки рейса SU694 и когда планируется вылет?,user_3595,ext_541,2025-10-24T17:02:40Z
"Здравствуйте, когда ожидается вылет рейса SU615? Есть задержка.",user_3784,ext_542,2025-10-24T17:02:40Z
Можно ли узнать актуальную информацию по задержке рейса SU889?,user_7472,ext_543,2025-10-24T17:02:40Z
Какие права у пассажиров при задержке рейса более 8 часов?,user_7554,ext_544,2025-10-24T17:02:40Z
"Подскажите, положена ли компенсация при задержке рейса на 7 часов?",user_9944,ext_545,2025-10-24T17:02:40Z
Какие права у пассажиров при задержке рейса более 1 часов?,user_9079,ext_546,2025-10-24T17:02:40Z
Какова причина задержки рейса SU423 и когда планируется вылет?,user_8330,ext_547,2025-10-24T17:02:40Z
"Здравствуйте, когда ожидается вылет рейса SU336? Есть задержка.",user_7662,ext_548,2025-10-24T17:02:40Z
"Здравствуйте, когда ожидается вылет рейса SU159? Есть задержка.",user_5662,ext_549,2025-10-24T17:02:40Z
Какие права у пассажиров при задержке рейса более 4 часов?,user_2777,ext_550,2025-10-24T17:02:40Z
"Здравствуйте, когда ожидается вылет рейса SU915? Есть задержка.",user_1398,ext_551,2025-10-24T17:02:40Z
Какие права у пассажиров при задержке рейса более 8 часов?,user_2552,ext_552,2025-10-24T17:02:40Z
Какие документы нужны для оформления возврата билета?,user_4999,ext_553,2025-10-24T17:02:40Z
Какие документы нужны для оформления возврата билета?,user_2887,ext_554,2025-10-24T17:02:40Z
"Здравствуйте, как оформить возврат билета на рейс SU656?",user_7219,ext_555,2025-10-24T17:02:40Z
Какие условия возврата средств при отмене билета заранее?,user_9334,ext_556,2025-10-24T17:02:40Z
Подскажите сроки возврата денег после отмены бронирования.,user_6976,ext_557,2025-10-24T17:02:40Z
Какие условия возврата средств при отмене билета заранее?,user_1552,ext_558,2025-10-24T17:02:40Z
Какие документы нужны для оформления возврата билета?,user_5295,ext_559,2025-10-24T17:02:40Z
Какие документы нужны для оформления возврата билета?,user_2558,ext_560,2025-10-24T17:02:40Z
Подскажите сроки возврата денег после отмены бронирования.,user_1599,ext_561,2025-10-24T17:02:40Z
"Здравствуйте, как оформить возврат билета на рейс SU568?",user_1567,ext_562,2025-10-24T17:02:40Z
Можно ли вернуть часть стоимости билета на рейс SU804?,user_8489,ext_563,2025-10-24T17:02:40Z
Какие условия возврата средств при отмене билета заранее?,user_5251,ext_564,2025-10-24T17:02:40Z
Можно ли вернуть часть стоимости билета на рейс SU458?,user_5035,ext_565,2025-10-24T17:02:40Z
Подскажите сроки возврата денег после отмены бронирования.,user_8147,ext_566,2025-10-24T17:02:40Z
Подскажите сроки возврата денег после отмены бронирования.,user_9866,ext_567,2025-10-24T17:02:40Z
"Здравствуйте, как оформить возврат билета на рейс SU202?",user_6931,ext_568,2025-10-24T17:02:40Z
Можно ли вернуть часть стоимости билета на рейс SU639?,user_7337,ext_569,2025-10-24T17:02:40Z
Какие документы нужны для оформления возврата билета?,user_5336,ext_570,2025-10-24T17:02:40Z
Подскажите сроки возврата денег после отмены бронирования.,user_9516,ext_571,2025-10-24T17:02:40Z
Можно ли вернуть часть стоимости билета на рейс SU684?,user_1201,ext_572,2025-10-24T17:02:40Z
"Здравствуйте, как оформить возврат билета на рейс SU473?",user_9275,ext_573,2025-10-24T17:02:40Z
Можно ли вернуть часть стоимости билета на рейс SU614?,user_4442,ext_574,2025-10-24T17:02:40Z
Какие документы нужны для оформления возврата билета?,user_2187,ext_575,2025-10-24T17:02:40Z
Какие условия возврата средств при отмене билета заранее?,user_5897,ext_576,2025-10-24T17:02:40Z
Подскажите сроки возврата денег после отмены бронирования.,user_1165,ext_577,2025-10-24T17:02:40Z
Можно ли вернуть часть стоимости билета на рейс SU121?,user_9503,ext_578,2025-10-24T17:02:40Z
Можно ли вернуть часть стоимости билета на рейс SU923?,user_5372,ext_579,2025-10-24T17:02:40Z
Можно ли вернуть часть стоимости билета на рейс SU362?,user_8978,ext_580,2025-10-24T17:02:40Z
Подскажите сроки возврата денег после отмены бронирования.,user_2714,ext_581,2025-10-24T17:02:40Z
"Здравствуйте, как оформить возврат билета на рейс SU325?",user_3190,ext_582,2025-10-24T17:02:40Z
"Здравствуйте, как оформить возврат билета на рейс SU289?",user_7541,ext_583,2025-10-24T17:02:40Z
Можно ли вернуть часть стоимости билета на рейс SU380?,user_9256,ext_584,2025-10-24T17:02:40Z
Можно ли заказать специальное меню на борту?,user_1894,ext_585,2025-10-24T17:02:40Z
Какие развлекательные программы доступны на борту?,user_5165,ext_586,2025-10-24T17:02:40Z
Можно ли заказать специальное меню на борту?,user_5553,ext_587,2025-10-24T17:02:40Z
"Подскажите, есть ли Wi-Fi на рейсе SU154?",user_4315,ext_588,2025-10-24T17:02:40Z
Какие развлекательные программы доступны на борту?,user_8158,ext_589,2025-10-24T17:02:40Z
Какое питание предусмотрено на рейсе SU410 продолжительностью 4 часов?,user_3338,ext_590,2025-10-24T17:02:40Z
Можно ли получить дополнительное одеяло во время полета?,user_7694,ext_591,2025-10-24T17:02:40Z
Какое питание предусмотрено на рейсе SU894 продолжительностью 3 часов?,user_5404,ext_592,2025-10-24T17:02:40Z
Можно ли заказать специальное меню на борту?,user_7769,ext_593,2025-10-24T17:02:40Z
Можно ли заказать специальное меню на борту?,user_5513,ext_594,2025-10-24T17:02:40Z
"Подскажите, есть ли Wi-Fi на рейсе SU112?",user_7030,ext_595,2025-10-24T17:02:40Z
Какое питание предусмотрено на рейсе SU366 продолжительностью 9 часов?,user_6601,ext_596,2025-10-24T17:02:40Z
Какое питание предусмотрено на рейсе SU589 продолжительностью 3 часов?,user_9810,ext_597,2025-10-24T17:02:40Z
Какие развлекательные программы доступны на борту?,user_8483,ext_598,2025-10-24T17:02:40Z
Можно ли заказать специальное меню на борту?,user_9591,ext_599,2025-10-24T17:02:40Z
Какое питание предусмотрено на рейсе SU769 продолжительностью 8 часов?,user_1451,ext_600,2025-10-24T17:02:40Z
"Подскажите, есть ли Wi-Fi на рейсе SU104?",user_2876,ext_601,2025-10-24T17:02:40Z
Можно ли заказать специальное меню на борту?,user_4163,ext_602,2025-10-24T17:02:40Z
Какое питание предусмотрено на рейсе SU327 продолжительностью 6 часов?,user_8037,ext_603,2025-10-24T17:02:40Z
Какое питание предусмотрено на рейсе SU747 продолжительностью 3 часов?,user_7318,ext_604,2025-10-24T17:02:40Z
Какие развлекательные программы доступны на борту?,user_5164,ext_605,2025-10-24T17:02:40Z
Какое питание предусмотрено на рейсе SU103 продолжительностью 7 часов?,user_1709,ext_606,2025-10-24T17:02:40Z
Можно ли заказать специальное меню на борту?,user_7184,ext_607,2025-10-24T17:02:40Z
"Подскажите, есть ли Wi-Fi на рейсе SU162?",user_9149,ext_608,2025-10-24T17:02:40Z
"Подскажите, есть ли Wi-Fi на рейсе SU988?",user_3177,ext_609,2025-10-24T17:02:40Z
Можно ли заказать специальное меню на борту?,user_4304,ext_610,2025-10-24T17:02:40Z
Какое питание предусмотрено на рейсе SU946 продолжительностью 6 часов?,user_5082,ext_611,2025-10-24T17:02:40Z
Какое питание предусмотрено на рейсе SU886 продолжительностью 8 часов?,user_9017,ext_612,2025-10-24T17:02:40Z
Можно ли получить дополнительное одеяло во время полета?,user_8129,ext_613,2025-10-24T17:02:40Z
Какое питание предусмотрено на рейсе SU924 продолжительностью 4 часов?,user_4035,ext_614,2025-10-24T17:02:40Z
Какое питание предусмотрено на рейсе SU967 продолжительностью 10 часов?,user_2916,ext_615,2025-10-24T17:02:40Z
Какие развлекательные программы доступны на борту?,user_4020,ext_616,2025-10-24T17:02:40Z
Можно ли зарегистрироваться на рейс SU510 в мобильном приложении?,user_9085,ext_617,2025-10-24T17:02:40Z
За сколько времени до вылета открывается регистрация на рейс?,user_2206,ext_618,2025-10-24T17:02:40Z
Какие документы нужны для регистрации на международный рейс?,user_8274,ext_619,2025-10-24T17:02:40Z
"Подскажите, где находится стойка регистрации на рейс SU444?",user_5384,ext_620,2025-10-24T17:02:40Z
Какие документы нужны для регистрации на международный рейс?,user_8476,ext_621,2025-10-24T17:02:40Z
Какие документы нужны для регистрации на международный рейс?,user_4318,ext_622,2025-10-24T17:02:40Z
"Здравствуйте, как пройти онлайн-регистрацию на рейс SU656?",user_5999,ext_623,2025-10-24T17:02:40Z
"Подскажите, где находится стойка регистрации на рейс SU502?",user_7693,ext_624,2025-10-24T17:02:40Z
Можно ли зарегистрироваться на рейс SU996 в мобильном приложении?,user_5595,ext_625,2025-10-24T17:02:40Z
Можно ли зарегистрироваться на рейс SU811 в мобильном приложении?,user_7349,ext_626,2025-10-24T17:02:40Z
"Здравствуйте, как пройти онлайн-регистрацию на рейс SU425?",user_5316,ext_627,2025-10-24T17:02:40Z
"Здравствуйте, как пройти онлайн-регистрацию на рейс SU855?",user_4949,ext_628,2025-10-24T17:02:40Z
Какие документы нужны для регистрации на международный рейс?,user_6696,ext_629,2025-10-24T17:02:40Z
За сколько времени до вылета открывается регистрация на рейс?,user_7148,ext_630,2025-10-24T17:02:40Z
Какие документы нужны для регистрации на международный рейс?,user_1541,ext_631,2025-10-24T17:02:40Z
Какие документы нужны для регистрации на международный рейс?,user_9718,ext_632,2025-10-24T17:02:40Z
Какие документы нужны для регистрации на международный рейс?,user_7231,ext_633,2025-10-24T17:02:40Z
За сколько времени до вылета открывается регистрация на рейс?,user_8522,ext_634,2025-10-24T17:02:40Z
Какие документы нужны для регистрации на международный рейс?,user_7956,ext_635,2025-10-24T17:02:40Z
За сколько времени до вылета открывается регистрация на рейс?,user_6722,ext_636,2025-10-24T17:02:40Z
"Подскажите, где находится стойка регистрации на рейс SU461?",user_3294,ext_637,2025-10-24T17:02:40Z
"Здравствуйте, как пройти онлайн-регистрацию на рейс SU123?",user_3221,ext_638,2025-10-24T17:02:40Z
За сколько времени до вылета открывается регистрация на рейс?,user_7853,ext_639,2025-10-24T17:02:40Z
Можно ли зарегистрироваться на рейс SU445 в мобильном приложении?,user_6318,ext_640,2025-10-24T17:02:40Z
Какие документы нужны для регистрации на международный рейс?,user_9374,ext_641,2025-10-24T17:02:40Z
Какие документы нужны для регистрации на международный рейс?,user_4491,ext_642,2025-10-24T17:02:40Z
"Здравствуйте, как пройти онлайн-регистрацию на рейс SU540?",user_4729,ext_643,2025-10-24T17:02:40Z
Можно ли зарегистрироваться на рейс SU936 в мобильном приложении?,user_7923,ext_644,2025-10-24T17:02:40Z
"Подскажите, где находится стойка регистрации на рейс SU186?",user_8960,ext_645,2025-10-24T17:02:40Z
"Подскажите, где находится стойка регистрации на рейс SU776?",user_5382,ext_646,2025-10-24T17:02:40Z
Какие документы нужны для регистрации на международный рейс?,user_3661,ext_647,2025-10-24T17:02:40Z
Можно ли зарегистрироваться на рейс SU553 в мобильном приложении?,user_5723,ext_648,2025-10-24T17:02:40Z
"Какая разница между тарифами ""эконом"" и ""гибкий""?",user_2874,ext_649,2025-10-24T17:02:40Z
Как формируется цена билета на рейс SU283?,user_4955,ext_650,2025-10-24T17:02:40Z
Можно ли узнать о специальных предложениях на ближайшие даты?,user_9555,ext_651,2025-10-24T17:02:40Z
"Какая разница между тарифами ""эконом"" и ""гибкий""?",user_1159,ext_652,2025-10-24T17:02:40Z
Как формируется цена билета на рейс SU699?,user_9991,ext_653,2025-10-24T17:02:40Z
"Подскажите, какие тарифы доступны на рейс SU531?",user_7251,ext_654,2025-10-24T17:02:40Z
"Подскажите, какие тарифы доступны на рейс SU313?",user_2403,ext_655,2025-10-24T17:02:40Z
"Подскажите, какие тарифы доступны на рейс SU264?",user_5496,ext_656,2025-10-24T17:02:40Z
"Какая разница между тарифами ""эконом"" и ""гибкий""?",user_9850,ext_657,2025-10-24T17:02:40Z
"Какая разница между тарифами ""эконом"" и ""гибкий""?",user_8172,ext_658,2025-10-24T17:02:40Z
Когда обычно бывают скидки на билеты?,user_6931,ext_659,2025-10-24T17:02:40Z
Когда обычно бывают скидки на билеты?,user_5109,ext_660,2025-10-24T17:02:40Z
Как формируется цена билета на рейс SU576?,user_2016,ext_661,2025-10-24T17:02:40Z
Когда обычно бывают скидки на билеты?,user_8675,ext_662,2025-10-24T17:02:40Z
"Подскажите, какие тарифы доступны на рейс SU413?",user_3659,ext_663,2025-10-24T17:02:40Z
Как формируется цена билета на рейс SU889?,user_1918,ext_664,2025-10-24T17:02:40Z
"Какая разница между тарифами ""эконом"" и ""гибкий""?",user_1002,ext_665,2025-10-24T17:02:40Z
Можно ли узнать о специальных предложениях на ближайшие даты?,user_9416,ext_666,2025-10-24T17:02:40Z
Когда обычно бывают скидки на билеты?,user_8376,ext_667,2025-10-24T17:02:40Z
"Подскажите, какие тарифы доступны на рейс SU670?",user_6375,ext_668,2025-10-24T17:02:40Z
Как формируется цена билета на рейс SU968?,user_7794,ext_669,2025-10-24T17:02:40Z
Когда обычно бывают скидки на билеты?,user_4993,ext_670,2025-10-24T17:02:40Z
Когда обычно бывают скидки на билеты?,user_6196,ext_671,2025-10-24T17:02:40Z
Можно ли узнать о специальных предложениях на ближайшие даты?,user_2490,ext_672,2025-10-24T17:02:40Z
"Какая разница между тарифами ""эконом"" и ""гибкий""?",user_5913,ext_673,2025-10-24T17:02:40Z
Когда обычно бывают скидки на билеты?,user_1939,ext_674,2025-10-24T17:02:40Z
Как формируется цена билета на рейс SU598?,user_5654,ext_675,2025-10-24T17:02:40Z
Можно ли узнать о специальных предложениях на ближайшие даты?,user_5989,ext_676,2025-10-24T17:02:40Z
Можно ли узнать о специальных предложениях на ближайшие даты?,user_4255,ext_677,2025-10-24T17:02:40Z
Как формируется цена билета на рейс SU648?,user_7224,ext_678,2025-10-24T17:02:40Z
Когда обычно бывают скидки на билеты?,user_9382,ext_679,2025-10-24T17:02:40Z
"Подскажите, какие тарифы доступны на рейс SU261?",user_9625,ext_680,2025-10-24T17:02:40Z
Какие преимущества дает статус Золотой в программе лояльности?,user_5425,ext_681,2025-10-24T17:02:40Z
Можно ли использовать мили для оплаты дополнительного багажа?,user_9809,ext_682,2025-10-24T17:02:40Z
Какие преимущества дает статус Золотой в программе лояльности?,user_6191,ext_683,2025-10-24T17:02:40Z
"Здравствуйте, как вступить в программу лояльности?",user_1810,ext_684,2025-10-24T17:02:40Z
"Здравствуйте, как вступить в программу лояльности?",user_6862,ext_685,2025-10-24T17:02:40Z
Какой срок действия накопленных миль?,user_2754,ext_686,2025-10-24T17:02:40Z
"Подскажите, как начисляются мили за рейс SU235?",user_9964,ext_687,2025-10-24T17:02:40Z
"Подскажите, как начисляются мили за рейс SU607?",user_5570,ext_688,2025-10-24T17:02:40Z
Какие преимущества дает статус Серебряный в программе лояльности?,user_8937,ext_689,2025-10-24T17:02:40Z
"Здравствуйте, как вступить в программу лояльности?",user_6082,ext_690,2025-10-24T17:02:40Z
Какой срок действия накопленных миль?,user_1977,ext_691,2025-10-24T17:02:40Z
Можно ли использовать мили для оплаты дополнительного багажа?,user_7973,ext_692,2025-10-24T17:02:40Z
Какие преимущества дает статус Серебряный в программе лояльности?,user_2851,ext_693,2025-10-24T17:02:40Z
Какие преимущества дает статус Платиновый в программе лояльности?,user_4284,ext_694,2025-10-24T17:02:40Z
Какой срок действия накопленных миль?,user_1074,ext_695,2025-10-24T17:02:40Z
"Подскажите, как начисляются мили за рейс SU112?",user_9970,ext_696,2025-10-24T17:02:40Z
"Здравствуйте, как вступить в программу лояльности?",user_2331,ext_697,2025-10-24T17:02:40Z
Какой срок действия накопленных миль?,user_7527,ext_698,2025-10-24T17:02:40Z
Какой срок действия накопленных миль?,user_1590,ext_699,2025-10-24T17:02:40Z
Какие преимущества дает статус Золотой в программе лояльности?,user_1997,ext_700,2025-10-24T17:02:40Z
Какой срок действия накопленных миль?,user_1809,ext_701,2025-10-24T17:02:40Z
Какие преимущества дает статус Золотой в программе лояльности?,user_1866,ext_702,2025-10-24T17:02:40Z
Какой срок действия накопленных миль?,user_5592,ext_703,2025-10-24T17:02:40Z
"Здравствуйте, как вступить в программу лояльности?",user_2449,ext_704,2025-10-24T17:02:40Z
"Здравствуйте, как вступить в программу лояльности?",user_1873,ext_705,2025-10-24T17:02:40Z
Какие преимущества дает статус Платиновый в программе лояльности?,user_4783,ext_706,2025-10-24T17:02:40Z
Какие преимущества дает статус Платиновый в программе лояльности?,user_9540,ext_707,2025-10-24T17:02:40Z
Какие преимущества дает статус Серебряный в программе лояльности?,user_5558,ext_708,2025-10-24T17:02:40Z
Какой срок действия накопленных миль?,user_4000,ext_709,2025-10-24T17:02:40Z
Можно ли использовать мили для оплаты дополнительного багажа?,user_2887,ext_710,2025-10-24T17:02:40Z
"Здравствуйте, как вступить в программу лояльности?",user_6810,ext_711,2025-10-24T17:02:40Z
Куда отправить письменную жалобу по поводу рейса SU683?,user_6068,ext_712,2025-10-24T17:02:40Z
"Здравствуйте, как я могу оставить официальную жалобу?",user_8514,ext_713,2025-10-24T17:02:40Z
"Здравствуйте, как я могу оставить официальную жалобу?",user_4622,ext_714,2025-10-24T17:02:40Z
Куда отправить письменную жалобу по поводу рейса SU666?,user_9670,ext_715,2025-10-24T17:02:40Z
Можно ли подать жалобу через мобильное приложение?,user_7483,ext_716,2025-10-24T17:02:40Z
Куда отправить письменную жалобу по поводу рейса SU430?,user_3877,ext_717,2025-10-24T17:02:40Z
Подскажите процедуру рассмотрения жалоб пассажиров.,user_1226,ext_718,2025-10-24T17:02:40Z
Какие сроки рассмотрения жалоб в вашей компании?,user_9689,ext_719,2025-10-24T17:02:40Z
Можно ли подать жалобу через мобильное приложение?,user_5642,ext_720,2025-10-24T17:02:40Z
Подскажите процедуру рассмотрения жалоб пассажиров.,user_8269,ext_721,2025-10-24T17:02:40Z
Можно ли подать жалобу через мобильное приложение?,user_5726,ext_722,2025-10-24T17:02:40Z
Можно ли подать жалобу через мобильное приложение?,user_2846,ext_723,2025-10-24T17:02:40Z
Какие сроки рассмотрения жалоб в вашей компании?,user_5991,ext_724,2025-10-24T17:02:40Z
Куда отправить письменную жалобу по поводу рейса SU183?,user_8650,ext_725,2025-10-24T17:02:40Z
Подскажите процедуру рассмотрения жалоб пассажиров.,user_7116,ext_726,2025-10-24T17:02:40Z
Куда отправить письменную жалобу по поводу рейса SU359?,user_5011,ext_727,2025-10-24T17:02:40Z
Подскажите процедуру рассмотрения жалоб пассажиров.,user_5777,ext_728,2025-10-24T17:02:40Z
Можно ли подать жалобу через мобильное приложение?,user_1603,ext_729,2025-10-24T17:02:40Z
Какие сроки рассмотрения жалоб в вашей компании?,user_6349,ext_730,2025-10-24T17:02:40Z
Куда отправить письменную жалобу по поводу рейса SU174?,user_3783,ext_731,2025-10-24T17:02:40Z
"Здравствуйте, как я могу оставить официальную жалобу?",user_7228,ext_732,2025-10-24T17:02:40Z
"Здравствуйте, как я могу оставить официальную жалобу?",user_8015,ext_733,2025-10-24T17:02:40Z
Можно ли подать жалобу через мобильное приложение?,user_1294,ext_734,2025-10-24T17:02:40Z
Подскажите процедуру рассмотрения жалоб пассажиров.,user_6520,ext_735,2025-10-24T17:02:40Z
Куда отправить письменную жалобу по поводу рейса SU598?,user_2225,ext_736,2025-10-24T17:02:40Z
Какие сроки рассмотрения жалоб в вашей компании?,user_4260,ext_737,2025-10-24T17:02:40Z
"Здравствуйте, как я могу оставить официальную жалобу?",user_4181,ext_738,2025-10-24T17:02:40Z
Куда отправить письменную жалобу по поводу рейса SU661?,user_6206,ext_739,2025-10-24T17:02:40Z
Можно ли подать жалобу через мобильное приложение?,user_3764,ext_740,2025-10-24T17:02:40Z
Какие сроки рассмотрения жалоб в вашей компании?,user_5944,ext_741,2025-10-24T17:02:40Z
"Здравствуйте, как я могу оставить официальную жалобу?",user_9967,ext_742,2025-10-24T17:02:40Z
Багажная служба работает отлично! Нашли мой чемодан за 8 часа.,user_8254,ext_743,2025-10-24T17:02:40Z
Благодарю за оперативное решение вопроса с поврежденным багажом.,user_6001,ext_744,2025-10-24T17:02:40Z
Спасибо за профессиональную помощь с багажом на рейсе SU432!,user_2779,ext_745,2025-10-24T17:02:40Z
Багажная служба работает отлично! Нашли мой чемодан за 6 часа.,user_1889,ext_746,2025-10-24T17:02:40Z
Спасибо большое за помощь с поиском моего багажа! Всё нашли быстро.,user_9281,ext_747,2025-10-24T17:02:40Z
Очень довольна сервисом доставки багажа. Всё пришло вовремя.,user_4492,ext_748,2025-10-24T17:02:40Z
Багажная служба работает отлично! Нашли мой чемодан за 10 часа.,user_3622,ext_749,2025-10-24T17:02:40Z
Спасибо за профессиональную помощь с багажом на рейсе SU960!,user_8781,ext_750,2025-10-24T17:02:40Z
Отличная работа службы багажа! Доставили чемодан в отель в течение 3 часов.,user_2694,ext_751,2025-10-24T17:02:40Z
Багажная служба работает отлично! Нашли мой чемодан за 6 часа.,user_3560,ext_752,2025-10-24T17:02:40Z
Спасибо большое за помощь с поиском моего багажа! Всё нашли быстро.,user_6268,ext_753,2025-10-24T17:02:40Z
Багажная служба работает отлично! Нашли мой чемодан за 8 часа.,user_3931,ext_754,2025-10-24T17:02:40Z
Спасибо большое за помощь с поиском моего багажа! Всё нашли быстро.,user_5137,ext_755,2025-10-24T17:02:40Z
Спасибо за профессиональную помощь с багажом на рейсе SU705!,user_1006,ext_756,2025-10-24T17:02:40Z
Спасибо за профессиональную помощь с багажом на рейсе SU781!,user_7585,ext_757,2025-10-24T17:02:40Z
Спасибо большое за помощь с поиском моего багажа! Всё нашли быстро.,user_4760,ext_758,2025-10-24T17:02:40Z
Спасибо большое за помощь с поиском моего багажа! Всё нашли быстро.,user_6404,ext_759,2025-10-24T17:02:40Z
Спасибо большое за помощь с поиском моего багажа! Всё нашли быстро.,user_5223,ext_760,2025-10-24T17:02:40Z
Отличная работа службы багажа! Доставили чемодан в отель в течение 10 часов.,user_6724,ext_761,2025-10-24T17:02:40Z
Очень довольна сервисом доставки багажа. Всё пришло вовремя.,user_2537,ext_762,2025-10-24T17:02:40Z
Очень довольна сервисом доставки багажа. Всё пришло вовремя.,user_4325,ext_763,2025-10-24T17:02:40Z
Спасибо за профессиональную помощь с багажом на рейсе SU308!,user_5246,ext_764,2025-10-24T17:02:40Z
Благодарю за оперативное решение вопроса с поврежденным багажом.,user_1666,ext_765,2025-10-24T17:02:40Z
Спасибо большое за помощь с поиском моего багажа! Всё нашли быстро.,user_1758,ext_766,2025-10-24T17:02:40Z
Спасибо за профессиональную помощь с багажом на рейсе SU478!,user_8123,ext_767,2025-10-24T17:02:40Z
Очень довольна сервисом доставки багажа. Всё пришло вовремя.,user_7692,ext_768,2025-10-24T17:02:40Z
Спасибо большое за помощь с поиском моего багажа! Всё нашли быстро.,user_2694,ext_769,2025-10-24T17:02:40Z
Очень довольна сервисом доставки багажа. Всё пришло вовремя.,user_9652,ext_770,2025-10-24T17:02:40Z
Спасибо за профессиональную помощь с багажом на рейсе SU750!,user_8310,ext_771,2025-10-24T17:02:40Z
Благодарю за оперативное решение вопроса с поврежденным багажом.,user_8842,ext_772,2025-10-24T17:02:40Z
Отличная работа службы багажа! Доставили чемодан в отель в течение 1 часов.,user_1365,ext_773,2025-10-24T17:02:40Z
Отличная работа службы багажа! Доставили чемодан в отель в течение 8 часов.,user_8873,ext_774,2025-10-24T17:02:40Z
Отличный сервис бронирования! Купила билеты за 18 минут.,user_6327,ext_775,2025-10-24T17:02:40Z
Забронировала билеты очень легко! Интуитивно понятный интерфейс.,user_3127,ext_776,2025-10-24T17:02:40Z
Спасибо за удобную систему бронирования. Всё прошло быстро.,user_4018,ext_777,2025-10-24T17:02:40Z
Очень довольна процессом бронирования. Всё понятно и просто.,user_8147,ext_778,2025-10-24T17:02:40Z
Забронировала билеты очень легко! Интуитивно понятный интерфейс.,user_8459,ext_779,2025-10-24T17:02:40Z
Очень довольна процессом бронирования. Всё понятно и просто.,user_4716,ext_780,2025-10-24T17:02:40Z
Отличный сервис бронирования! Купила билеты за 16 минут.,user_2774,ext_781,2025-10-24T17:02:40Z
Очень довольна процессом бронирования. Всё понятно и просто.,user_5599,ext_782,2025-10-24T17:02:40Z
Спасибо за удобную систему бронирования. Всё прошло быстро.,user_5697,ext_783,2025-10-24T17:02:40Z
Благодарю за помощь с бронированием билетов на рейс SU410!,user_9699,ext_784,2025-10-24T17:02:40Z
Благодарю за помощь с бронированием билетов на рейс SU128!,user_2216,ext_785,2025-10-24T17:02:40Z
Очень довольна процессом бронирования. Всё понятно и просто.,user_1440,ext_786,2025-10-24T17:02:40Z
Отличный сервис бронирования! Купила билеты за 21 минут.,user_9486,ext_787,2025-10-24T17:02:40Z
Отличный сервис бронирования! Купила билеты за 26 минут.,user_7490,ext_788,2025-10-24T17:02:40Z
Спасибо за удобную систему бронирования. Всё прошло быстро.,user_2856,ext_789,2025-10-24T17:02:40Z
Спасибо за удобную систему бронирования. Всё прошло быстро.,user_2148,ext_790,2025-10-24T17:02:40Z
Забронировала билеты очень легко! Интуитивно понятный интерфейс.,user_2132,ext_791,2025-10-24T17:02:40Z
Забронировала билеты очень легко! Интуитивно понятный интерфейс.,user_2736,ext_792,2025-10-24T17:02:40Z
Очень довольна процессом бронирования. Всё понятно и просто.,user_1917,ext_793,2025-10-24T17:02:40Z
Спасибо за удобную систему бронирования. Всё прошло быстро.,user_8588,ext_794,2025-10-24T17:02:40Z
Спасибо за удобную систему бронирования. Всё прошло быстро.,user_5090,ext_795,2025-10-24T17:02:40Z
Отличный сервис бронирования! Купила билеты за 52 минут.,user_7619,ext_796,2025-10-24T17:02:40Z
Спасибо за удобную систему бронирования. Всё прошло быстро.,user_1783,ext_797,2025-10-24T17:02:40Z
Забронировала билеты очень легко! Интуитивно понятный интерфейс.,user_2785,ext_798,2025-10-24T17:02:40Z
Отличный сервис бронирования! Купила билеты за 34 минут.,user_2154,ext_799,2025-10-24T17:02:40Z
Очень довольна процессом бронирования. Всё понятно и просто.,user_6417,ext_800,2025-10-24T17:02:40Z
Благодарю за помощь с бронированием билетов на рейс SU504!,user_5733,ext_801,2025-10-24T17:02:40Z
Очень довольна процессом бронирования. Всё понятно и просто.,user_1299,ext_802,2025-10-24T17:02:40Z
Забронировала билеты очень легко! Интуитивно понятный интерфейс.,user_3247,ext_803,2025-10-24T17:02:40Z
Отличный сервис бронирования! Купила билеты за 44 минут.,user_3919,ext_804,2025-10-24T17:02:40Z
Спасибо за удобную систему бронирования. Всё прошло быстро.,user_5203,ext_805,2025-10-24T17:02:40Z
Забронировала билеты очень легко! Интуитивно понятный интерфейс.,user_2941,ext_806,2025-10-24T17:02:40Z
Спасибо за профессионализм при отмене рейса SU189!,user_3566,ext_807,2025-10-24T17:02:40Z
